Timestamp (millisec since midnight today),Test time,pwm_duty_limb0_fwd,pwm_duty_limb0_rev,pwm_duty_limb1_fwd,pwm_duty_limb1_rev,unconstrained_pwm_duty_lim0_fwd,unconstrained_pwm_duty_lim0_rev,unconstrained_pwm_duty_lim1_fwd,unconstrained_pwm_duty_lim1_rev,u_setpoint_limb0,u_setpoint_limb1,temp_limit,Bendlabs_0,Bendlabs_1,MCPtemp_0,MCPtemp_1,MCPtemp_2,MCPtemp_3,tagid_x_101,tagid_y_101,tagid_x_102,tagid_y_102,tagid_x_103,tagid_y_103,tagid_x_104,tagid_y_104,tagid_x_105,tagid_y_105,tagid_x_106,tagid_y_106,tagid_x_107,tagid_y_107,tagid_x_108,tagid_y_108,tagid_x_109,tagid_y_109
62595511,27.218,0,0.25,0.25,0,0,0.25,0.25,0,-0.25,0.25,115,0,0,73.94,80.75,71.81,106.63,33.7003553352815,54.1151536760391,109.190430438325,70.7785151102657,166.240887687171,101.225287755975,216.070099093198,142.628379873579,267.131775339405,195.118697958744,317.901422914865,252.589724324127,360.025389839377,302.096261377409,393.22058380119,345.817849399101,430.632073153526,390.959422030169
62595711,27.418,0,0.25,0.25,0,0,0.25,0.25,0,-0.25,0.25,115,0,0,73.94,80.75,71.81,106.63,33.5934289990779,54.1196418453935,109.263196111709,70.444572333587,166.689699910129,100.410551534463,217.425757001937,140.616691698836,270.183123551253,191.763939933413,322.602624614185,247.669264425173,365.616464960069,296.495090182889,398.952857432368,340.065241576456,434.749046912633,386.702250003358
62595910,27.618,0,0.25,0.25,0,0,0.25,0.25,0,-0.25,0.25,115,0,0,73.94,80.75,71.81,106.63,33.6253177601775,54.1352584300025,109.382323307321,70.3791156449281,166.967545536016,99.8940824137409,218.582755462117,139.009734920927,272.838959974058,188.691041633697,326.561463975731,243.104517514155,370.010079710678,291.653680801195,402.671540845954,335.712476228463,438.161681765179,382.403295703494
62596110,27.817,0,0.25,0.25,0,0,0.25,0.25,0,-0.25,0.25,115,0,0,77.56,80.75,77.31,100.75,33.5848160169108,54.0797780013957,109.497461405201,70.195535637071,167.431038471271,99.003163198636,220.266451605754,136.718934871021,276.188478999061,184.663926589115,331.8106102891,237.069103506382,376.209022059543,284.781465206274,407.829796324356,329.998895465718,444.273089374353,375.543222982187
62596310,28.018,0,0.2,0.2,0,0,0.2,0.2,0,-0.2,0.2,115,0,0,77.56,80.75,77.31,100.75,33.5125120843771,54.111739400409,109.541130460636,70.1733949288138,167.798304535958,98.5273648908338,221.253067745999,135.447141330018,277.971011418194,182.23225628963,334.680218532727,233.621386101572,379.557379322929,280.914722648577,412.007218100624,325.128667841065,446.45912583562,372.631179279756
62596510,28.218,0,0.2,0.2,0,0,0.2,0.2,0,-0.2,0.2,115,0,0,87.88,80.31,87.19,96.81,33.6021721330705,54.1357980190262,109.634990299879,70.3280821833454,168.000727289694,98.2616851642569,221.958346062725,134.501152245286,279.423816124974,180.376111600895,337.193574729127,230.771748158977,382.166717018588,277.680661080663,414.781567360952,321.868273270381,448.577008020116,369.57800438723
62596710,28.419,0,0.2,0.2,0,0,0.2,0.2,0,-0.2,0.2,115,0,0,87.88,80.31,87.19,96.81,33.599570404572,54.1557886736794,109.745594746253,70.088939850446,168.423093061005,97.8326410485535,222.946307267152,133.077252089804,281.330961819131,177.660753749079,339.079278832228,227.713015894598,385.737214634723,273.287901700944,418.277056566529,317.46116032336,451.950072926504,365.496021518896
62596910,28.617,0,0.2,0.2,0,0,0.2,0.2,0,-0.2,0.2,115,0,0,87.88,80.31,87.19,96.81,33.6551271745731,54.2067022148332,109.729108438554,70.1519380211232,168.563231905432,97.6112730974455,223.483117168732,132.27083123249,282.418425789791,176.301025319637,341.490757674553,224.81350280355,387.499489727879,270.943744658787,419.878939901584,315.289398648487,452.954170870512,363.634568469562
62597111,28.817,0,0.2,0.2,0,0,0.2,0.2,0,-0.2,0.2,115,0,0,91.44,79.69,90.13,93.13,33.7066408246252,54.1838161800185,109.874159072182,70.1917763218735,168.816873170563,97.0969145179103,224.340164872842,131.186617010231,284.024450224906,174.041214943873,344.01924640463,221.529419204976,390.255140931358,267.293291157284,422.532934940582,311.914355414602,455.783595550402,359.933171305202
62597311,29.018,0,0.1,0.1,0,0,0.1,0.1,0,-0.1,0.1,115,0,0,91.44,79.69,90.13,93.13,33.7257491658006,54.1685459319436,109.900381908986,70.1085802271714,169.036490939446,96.7541088936829,224.779148462214,130.241264927513,284.996856524049,172.507122832138,345.328371372235,219.299235720029,392.175743966772,264.727286269252,424.616012990981,309.189097965108,457.715064301105,357.43659884351
62597510,29.218,0,0.1,0.1,0,0,0.1,0.1,0,-0.1,0.1,115,0,0,100.13,79.06,98.56,89.31,33.7302538016366,54.1431142024762,109.903077356159,70.0679689729068,169.028081781501,96.7100872005531,224.840252957343,130.178467759636,285.022233843133,172.396465795242,345.437429026346,219.193525327136,392.191709971735,264.721412160294,424.724505194195,309.021476738976,457.352802012821,357.774683731645
62597710,29.419,0,0.1,0.1,0,0,0.1,0.1,0,-0.1,0.1,115,0,0,100.13,79.06,98.56,89.31,33.6988831051331,54.1069701824315,109.935108824043,69.9590111395004,169.075848181414,96.6176689229496,225.01386998149,129.793157490773,285.382589978528,171.728122908956,346.11957190961,218.165570656453,393.010524503633,263.520998804089,425.663799142484,307.799953184986,458.232389113641,356.603702475363
62597910,29.618,0,0.1,0.1,0,0,0.1,0.1,0,-0.1,0.1,115,0,0,100.13,79.06,98.56,89.31,33.6769224548112,54.1702828291396,109.929033891125,69.9557778085525,169.071382308749,96.5588728883858,225.148928426095,129.608450692497,285.649208719976,171.338910794513,346.54589738819,217.652549521975,393.541848614077,262.834707822671,426.079965452305,307.242228302412,458.710374148984,356.05469741731
62598111,29.818,0,0.1,0.1,0,0,0.1,0.1,0,-0.1,0.1,115,0,0,102.5,77.56,101,86.25,33.6187544617888,54.1033973840683,109.817719819806,69.8964479580145,169.11316545114,96.3209129099649,225.327829285968,129.235766789963,286.0477735894,170.819291286789,347.09602116644,216.892399339607,393.992082391172,262.479911612478,426.833529815201,306.466370663655,459.395014644973,355.298559842695
62598310,30.018,0,0,0,0,0,0,0,0,0,0,115,0,0,102.5,77.56,101,86.25,33.5270025896903,54.0779875398292,109.803643053945,69.8419967957862,169.088159057581,96.2746097039634,225.335053916578,129.140921038267,286.056149440304,170.780867003231,347.133598085745,216.919219776221,394.392668651827,262.032011255144,427.041555631399,306.330380892992,459.652848466469,355.136423373268
62598511,30.218,0,0,0,0,0,0,0,0,0,0,115,0,0,107.19,77.06,105.94,81.75,33.5864086683919,54.0859429536506,109.766210778317,69.8142943589412,169.058379157417,96.2974522589026,225.169504443098,129.307373416485,285.841759979822,171.169316868039,346.741338108014,217.51426578367,393.985904727023,262.664168973408,426.818934314838,306.810315574081,459.734946308128,355.512695238944
62598710,30.421,0,0,0,0,0,0,0,0,0,0,115,0,0,107.19,77.06,105.94,81.75,33.5038815022972,54.1010508140276,109.767281785747,69.8385073927068,169.052191785652,96.4097753522993,225.048597521743,129.555435671618,285.487725248066,171.49025014821,346.331683922971,218.125421886458,393.641097974235,263.163000048514,426.471869135966,307.299864417196,459.647615987218,356.117952647232
62598910,30.617,0,0,0,0,0,0,0,0,0,0,115,0,0,107.19,77.06,105.94,81.75,33.5690726803458,54.1228769754167,109.871294626826,69.8295338971009,169.050111594267,96.4624497575235,224.972048676053,129.729112953414,285.24927706427,171.959382811584,345.884660519548,218.774461668965,393.177087953153,264.041847859636,426.444660753787,307.718132406842,459.647097954187,356.245738385828
62599113,30.817,0,0,0,0,0,0,0,0,0,0,115,0,0,107.81,75.88,107.19,79.06,33.5888273904411,54.076393323453,109.91161723043,69.9110080683508,169.081855186789,96.5174391334343,224.71035791222,130.001109744291,284.961706367451,172.506360381185,345.358981811652,219.43357827177,392.466610658232,265.045786362074,425.733877826321,308.88475197776,459.25284130843,357.074835810468
62599313,31.021,0,0,0,0,0,0,0,0,0,0,115,0,0,107.81,75.88,107.19,79.06,33.5827528718286,54.0853104492325,109.7596675178,69.8550981205048,168.878267387218,96.5735956636032,224.646905698465,130.18554681324,284.535041718373,173.008460299869,344.91164288671,220.502324220434,391.961921451022,265.670374322458,425.117457982445,309.774477950856,459.092050045764,357.76331841683
62599514,31.221,0,0,0,0,0,0,0,0,0,0,115,0,0,107.5,74.81,107.31,76.5,33.5796213037563,54.1296678742921,109.763278866655,69.908639060328,168.793560481341,96.5902383899176,224.450890112763,130.677297544579,284.049048779082,173.764255740373,344.143533669573,221.506081293757,391.133550135796,266.921157704193,424.383348615978,310.812110392905,458.454957501611,358.777276685558
62599714,31.421,0,0,0,0,0,0,0,0,0,0,115,0,0,107.5,74.81,107.31,76.5,33.7055560634884,54.1367555646832,109.897311130882,70.1006973656527,168.966009003454,96.7896408348172,224.238990298306,130.859129835042,283.801723256116,174.120838378629,343.589467727734,222.189491217329,390.455177202619,267.563757025504,423.938808373976,311.48288643448,458.209568544861,359.238838271534
62599914,31.621,0,0,0,0,0,0,0,0,0,0,115,0,0,107.5,74.81,107.31,76.5,33.6204431119053,54.2096116239987,109.800131180903,70.0284613552518,168.796908135469,96.9711861156927,224.054240613595,131.323256917533,283.254448330623,174.98122440468,342.823049853878,223.400964286391,389.673445221833,268.962694655534,423.170039041827,312.642646644395,457.530667582873,360.466711148709
62600114,31.821,0,0,0,0,0,0,0,0,0,0,115,0,0,107.06,73.75,106.75,73.94,33.6582078707706,54.102530680326,109.81501379887,70.0227162603652,168.772044309468,96.9683720469366,223.897686682021,131.420014005984,282.872439763274,175.359953259933,342.338260444958,223.960681815543,389.049612140869,269.698021993048,422.590085203152,313.508077235145,457.132862221573,361.023382197822
62600314,32.022,0,0,0,0,0,0,0,0,0,0,115,0,0,107.06,73.75,106.75,73.94,33.6861212619859,54.1424772814567,109.803590030021,70.0621853818433,168.707435047538,97.1464102054524,223.68546457045,131.742260627579,282.404298080723,176.050878083739,341.50457381518,225.049038764059,388.206524107172,271.042216997409,421.744884626604,314.637380456364,456.535723901364,362.12617951402
62600514,32.223,0,0,0,0,0,0,0,0,0,0,115,0,0,104.38,72.69,104,72.06,33.598263014021,54.1011206919022,109.780338032926,70.0491862518882,168.630597274487,97.1354947098627,223.494609284068,131.901344001136,282.041548962878,176.470540463428,341.004950463845,225.684420333072,387.81115833397,271.571555187042,421.207024741716,315.408239935374,456.144751049157,362.854808537164
62600714,32.422,0,0,0,0,0,0,0,0,0,0,115,0,0,104.38,72.69,104,72.06,33.6818588014809,54.1067257383375,109.8342268304,70.0708864111234,168.673783493086,97.2899957355539,223.34441856632,132.229994840326,281.696240415397,177.088028854184,340.314935958325,226.897503566736,386.688510448331,272.883833856949,420.320133298585,316.568674635927,455.444736632771,363.769419518391
62600914,32.622,0,0,0,0,0,0,0,0,0,0,115,0,0,104.38,72.69,104,72.06,33.6211465044397,54.1027832744417,109.808981987141,70.0794113955185,168.646893654905,97.4043296440463,223.13022713317,132.575002821937,281.240648907414,177.641599760205,339.834301000142,227.644188516934,386.098231836952,273.745064353845,419.785723967786,317.388652228394,454.949425105757,364.575686209421
62601114,32.822,0,0,0,0,0,0,0,0,0,0,115,0,0,102.25,71.56,102.94,70.13,33.6945953795926,54.1670177037031,109.757050080388,70.1970774069607,168.607744531737,97.5767509874314,223.096475562325,132.874429431077,281.064697721417,178.09184330382,339.414950498293,228.210781050971,385.716538511178,274.381812728514,419.329440282283,318.0100009981,454.599676427323,365.022688847294
62601314,33.022,0,0,0,0,0,0,0,0,0,0,115,0,0,102.25,71.56,102.94,70.13,33.7402907994961,54.1964582336974,109.769041521686,70.270850004081,168.498985556498,97.5108684131663,222.863964791902,132.886243697565,280.627356016619,178.303234976049,339.024180138946,228.701794182375,385.217667150212,274.924241122941,418.92059190011,318.713791244839,454.292369135835,365.675932233863
62601515,33.222,0,0,0,0,0,0,0,0,0,0,115,0,0,99.81,70,99.5,67.56,33.7079915642836,54.1205040909392,109.78367743957,70.2160481671079,168.504636331406,97.745945782596,222.763799139471,133.188740313646,280.376519071531,178.934733503209,338.357723425799,229.544352282961,384.580305358906,275.717940071737,418.297423133543,319.475178628429,453.777556551869,366.332441385015
62601714,33.423,0,0,0,0,0,0,0,0,0,0,115,0,0,99.81,70,99.5,67.56,33.5836151578016,54.1154231929768,109.678249841362,70.1516506392683,168.417359277143,97.7683744963622,222.588919120798,133.401014339764,279.961602865749,179.481241681222,337.691625000474,230.377356603463,383.951785864596,276.712281819154,417.817106770081,320.38845550419,453.551550404893,367.224949355796
62601914,33.622,0,0,0,0,0,0,0,0,0,0,115,0,0,99.81,70,99.5,67.56,33.6016423647756,54.1124588724411,109.746273898197,70.0700597230224,168.409221597134,97.7495231777754,222.379906250428,133.587342033183,279.699625408069,179.788607824148,337.301444509592,230.850326634037,383.438587656746,277.414581106995,417.455669293791,321.00160191787,453.168944599116,367.827585691424
62602114,33.821,0,0,0,0,0,0,0,0,0,0,115,0,0,97.56,69.44,96.94,66.81,33.7262464271991,54.1768555411382,109.811915581558,70.2677868483018,168.44884359261,97.894547177341,222.243652814855,133.833220349555,279.489810608018,180.153090077272,336.871424587414,231.319516850736,383.112950082336,277.818652365008,416.931214245445,321.405876642203,452.950557386531,368.126083597812
62602314,34.022,0,0,0,0,0,0,0,0,0,0,115,0,0,97.56,69.44,96.94,66.81,33.6543738575268,54.1750576941718,109.731224646928,70.3831422127599,168.293525287451,98.1085855686091,222.112614112948,134.249132253296,279.099784871127,180.850279223177,336.418165249416,232.1098379106,382.367485403706,278.827882647924,416.266114669398,322.294211610508,452.180007288434,368.911628516397
62602514,34.221,0,0,0,0,0,0,0,0,0,0,115,0,0,95.63,67.94,94.19,64.75,33.6909272518822,54.1158035568226,109.79563116894,70.2853620912463,168.304783377973,98.0384178324345,222.045751986048,134.213768299074,278.954481110102,180.892764243322,335.984037230771,232.492451528983,382.062775861296,279.075452752293,416.006093819224,322.50004099048,452.048241608596,369.162098998659
62602714,34.423,0,0,0,0,0,0,0,0,0,0,115,0,0,95.63,67.94,94.19,64.75,33.6272897506078,54.1340730066931,109.712710262592,70.3779605621084,168.231761106143,98.1624629265532,221.941850344045,134.511480084464,278.646225856382,181.301774087816,335.68416025836,232.94896864085,381.638440986694,279.676701636784,415.693119504883,323.053897169044,451.670061250823,369.605996470117
62602914,34.622,0,0,0,0,0,0,0,0,0,0,115,0,0,95.63,67.94,94.19,64.75,33.7144825062541,54.1115777842837,109.811130088786,70.2762537612642,168.227927280775,98.1310586596518,221.871523710734,134.462248459123,278.497099450199,181.402524324258,335.484034746345,233.217604069183,381.383790015148,280.012914415611,415.609363269415,323.365596105437,451.767326251668,369.89550100207
62603114,34.822,0,0,0,0,0,0,0,0,0,0,115,0,0,95.63,67.94,94.19,64.75,33.6996988699598,54.1052756279255,109.709459223318,70.3399392763476,168.240519289774,98.0925255794252,221.827810377338,134.498724477096,278.35846872781,181.562192930197,335.145491026555,233.541383847018,381.06056016294,280.309890008251,415.251892078693,323.83340899612,451.610078247318,370.264639102767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
